Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
PS,95.86472884,218,82.49038462,353.6682692,42.29807692,138.1346154,1.018779343,0.983411028,55.328125,40.59895833,93.234375,6.60180144,5.735750308,5.33383185,16.6611852,1.628929399,313.161009,192.2495899,872.0907029,2421.677453,1.65450433,1.598285093,14.88161805,14.88161805,0.022538955,0.114364533,11.54054494,4.294995658,6.639747365,5.211799295,0.137755102,0.335106383,-0.737387858,0.046643913,-0.284376747,21.10130749,217.931633,30.44004553,76.76860586,59.52647219,0.766666707,1.56575451,1.262960939,-0.090595505,0.853440346,0.850295145,0,5,17158,73356,8798,28732,39.03302231,39.72099324,151.5465819,13.47676622,197,293
PS,83.29806398,156,180.7248322,311.4832215,399.5436242,112.7248322,1.118110236,0.932288307,149.3924528,320.2150943,148.6,6.851686054,7.066451155,3.313532564,14.10156646,1.363046767,173.6826079,127.4223395,624.7188209,1468.252329,1.701410763,1.015584225,18.65788212,8.918456932,0.009576314,0.281007725,10.98593074,2.554311916,6.939878809,3.609471682,0.03030303,0.53030303,0.470059746,0.5941883,8.356525163,17.76376194,329.0246131,24.59274869,121.9824182,55.15267811,0.62284629,1.258421622,1.45468416,1.215924929,1.220869388,2.70797838,0,5,26928,46263,59532,16796,165.3433628,375.986532,226.0725921,14.11590649,14,76
PS,125.1543953,177,27.31952663,55.84615385,28.01183432,43.93491124,1.155862069,0.905891479,41.79598662,27.64882943,32.69899666,5.662564981,5.619049713,5.838592235,15.01818939,1.76936835,239.034581,135.0959968,708.5736961,1773.582328,1.206371415,1,23.36468658,8.131232627,0.013051402,0.006500748,16.92767338,33.12749441,6.889692603,7.415796687,0.086666667,0.013422819,-0.705456073,-0.491598259,-0.572216954,21.30408318,218.4597865,22.73226053,91.24420479,62.99183841,0.616498705,1.579548016,1.66203354,0.30192537,0.569014953,0.191988524,1,4,4617,9270,4734,7425,18.02771462,22.58003207,19.58931662,13.48745525,271,47
WS,84.88798439,315,539.6843854,214.1229236,29.4551495,80.50830565,1.033707865,0.964781225,173.2535714,28.01071429,39.92142857,8.002690192,4.970308708,6.791914665,20.04275752,1.881138348,585.8435626,311.430344,1262.015873,4215.713021,1.595698424,1.360184366,21.55512763,15.14766817,0.099826621,0.007707184,7.520481343,10.21061967,5.527984324,7.333835797,0.307692308,0.027972028,-0.751157164,4.64657129,-0.370762053,27.98902835,263.7309126,25.28622993,115.6727603,73.40559159,0.719778228,1.787185055,1.313256223,0.17485869,1.910267007,0.21915112,0,7,162445,64151,8866,24233,277.8685187,36.58416068,44.18043753,15.66095703,396,38
PS,179.0726749,194,35.76344086,94.54301075,77.14516129,97.80645161,1.172680412,0.943403158,43.88095238,56.38095238,66.26190476,5.882652226,6.29420105,6.398416523,15.75544582,1.959817636,290.4683364,148.2119209,779.8503401,2047.814964,1.738915145,1.633416736,23.35091873,8.708354259,0.006307028,0.012874041,31.15321637,11.62663477,7.498146659,6.892005666,0.018181818,0.076023392,0.107131376,-0.144068657,-0.945331873,21.54689262,236.2742279,55.70126018,93.94057519,64.11854597,0.67655546,1.611096016,1.608847325,0.475056811,-0.171869227,0.135760064,2,3,6652,17400,14349,18192,21.51213603,36.53302238,68.59852942,13.37405866,251,32
WS,17.92967292,321,861.1726384,347.9771987,40.74918567,267.990228,1.172955975,0.880017359,258.7389771,42.55908289,146.8765432,7.904523388,4.482021658,6.465552015,20.24153353,1.383048475,517.4254841,374.119558,1287.172336,4342.390332,1.304686519,1.307155115,30.64509192,10.87688463,0.176962387,0.057014086,4.639641657,7.055748414,4.716820894,6.135880136,0.41754386,0.230496454,-0.03887326,5.262160467,-1.061123731,24.86836267,211.3847105,35.36220903,86.90677906,83.0439531,0.6255557,1.202219215,1.646410553,-0.727923114,2.099207418,0.152181133,2,3,264380,106523,12510,82273,318.0574582,60.07345361,209.795006,20.68538114,258,41
PS,87.96819141,211,79.31188119,241.3069307,4.331683168,83.94554455,1.039520958,0.972639813,51.65768194,6.202156334,45.91644205,6.617853889,1.578269385,4.25278874,16.41912122,1.424609235,280.2828225,196.7436512,846.9342404,2317.65266,1.615169679,1.15435241,14.68777013,14.68777013,0.622439012,0.224601581,0.411303918,1.389838391,1.619626573,3.964965955,0.787234043,0.473404255,-0.362127803,5.334956811,0.173081227,19.54904661,209.8550859,18.54197909,98.03885387,58.75108051,0.792650596,1.430682466,1.255320047,0.597258344,2.502610073,1.208670214,3,7,16021,48543,875,16957,51.47696551,10.60234824,114.8970353,13.66414077,173,37
PS,27.39865341,496,48.58860759,3.943037975,121.521097,21.24261603,1.892590751,0.733060415,47.57683215,72.81323877,17.52245863,6.581477413,7.511654387,3.646742525,25.1514713,2.198805409,1251.648725,569.2403337,1987.360544,8330.840282,1.352026019,1.341559801,79.46911394,6.63119866,0.006150391,0.27382122,14.43130449,1.653923541,7.644379748,3.717067517,0.023809524,0.526190476,-0.303415294,-0.202192983,4.698092652,50.42605118,186.5269445,18.87811484,78.01662152,172.2006252,0.332216235,1.700255159,4.477819679,0.488837747,0.486135732,2.075077542,3,4,23031,1396,57601,10069,29.99088393,70.93909388,35.8203175,29.65793159,304,39
PS,5.42383296,163,165.3269231,63.16025641,408.275641,113.4358974,1.091743119,0.955532482,133.7741935,329.5734767,109.7526882,6.852647251,7.049793966,3.578092761,14.42900964,2.503900493,252.1836817,100.7163353,654.0680272,1572.925645,1.746934385,1.649342855,21.20618043,8.081530849,0.008995424,0.261844318,13.68363356,1.995239321,7.034494482,3.674119228,0.027586207,0.517241379,0.548059742,0.301282206,1.768592826,22.81005624,286.3898827,52.2243221,121.8904443,58.57542257,0.70023085,2.228081248,1.593170792,1.183372698,1.109374064,1.739021139,1,3,25791,9698,63691,17696,153.1145944,365.8147488,196.1901609,10.23753342,15,28
PS,64.75827293,446,63.45070423,4.570422535,155,24.04694836,2.312026002,0.876748002,57.33468286,133.2672065,26.85425101,6.893716664,7.738622239,2.825713643,23.84399511,4.635378111,1548.38349,334.0360706,1786.108844,7097.995088,1.498263881,1.811480821,86.00375419,5.624612743,0.005738871,0.400590331,19.99220254,1.634164479,7.719546492,2.82589098,0.023622047,0.632545932,-0.409021546,-0.782783135,15.84456489,72.47086468,194.1116365,56.90207704,77.29480464,183.2567339,0.289629852,3.406608924,5.524556389,0.414965699,0.345522354,3.960742836,2,11,27030,1522,66030,10244,39.95259705,103.2659859,69.76592421,21.27360854,173,84
WS,53.2060378,339,31.29938272,215.6018519,22.7962963,103.5648148,1.216035635,0.88465668,41.65993266,18.37373737,58.20875421,6.004603112,4.767295746,6.110510871,20.79441608,1.599533336,603.3033176,377.1745822,1358.44898,4708.025551,1.36498349,1.428592362,37.9844856,9.292652252,0.082185633,0.066487803,5.179679793,4.172099827,5.550055613,5.839797909,0.283276451,0.249146758,-0.199204233,-0.744549251,-1.155808117,34.2003642,233.4403076,21.59728556,95.74887853,94.5542757,0.457553,1.575866882,2.015598248,0.465711242,0.755961936,0.488119465,1,8,10141,69532,7386,33555,21.43436435,25.14222234,99.07883815,21.70257184,259,57
WS,122.9323658,381,89.72252747,208.7967033,120.2747253,201.9395604,1.226736566,0.885844416,65.34029851,88.20895522,91.28656716,7.205201681,4.982323937,7.125298694,22.0406763,1.465179174,687.5732853,469.2759066,1526.15873,5606.261759,1.275410818,1.460525468,37.49737907,10.66429032,0.149032535,0.018114976,2.398570678,6.544724249,4.684503336,6.852070031,0.381381381,0.109792285,0.846089155,1.242517939,-1.130269109,31.50108152,327.5740186,45.88905703,135.6833707,96.32333877,0.53695843,1.396535178,1.846365792,1.263988328,1.513908185,-0.114300801,0,6,32659,75639,43780,73506,76.58836338,184.1406573,136.7267536,22.55659722,474,108
PS,83.06940578,161,109.3051948,656.4155844,85.03246753,375.5844156,1.034482759,0.981242989,62.16129032,52.64874552,224.3333333,6.217935609,4.854601228,6.550951048,14.33621762,1.923026002,216.7680196,112.722355,645.6825397,1542.774234,1.366853292,1.486024861,15.83187156,10.5600691,0.110633413,0.013312221,4.990740741,9.640509259,5.232378067,6.848927425,0.340277778,0.076388889,0.895937126,-1.352456729,-1.300994153,20.05148307,182.0048345,12.45518042,99.48301505,52.78388131,0.746713632,1.859893295,1.326145537,-0.187232509,0.33819168,-0.006803032,1,4,16833,100935,13095,57840,35.38238756,82.98289754,259.9803115,10.78098573,384,130
WS,109.7756977,346,518.9879154,244.6586103,48.74018127,320.5196375,1.086956522,0.944809758,166.3871499,40.07413509,133.3492586,7.983862331,4.401939884,7.776701879,21.01784676,3.694476279,946.7601773,256.2637044,1387.798186,4861.421602,1.277117952,1.487384447,38.52699874,9.386252796,0.169347489,0.008656639,4.102518963,8.556421291,4.584882618,7.186379116,0.415335463,0.031948882,-1.325729236,6.25678443,-0.332254462,39.87938678,204.9207101,30.79948501,89.48677155,95.82650307,0.690455337,3.16494531,2.020698026,-0.018199645,2.649523576,0.105138306,4,7,171785,80652,16133,106092,303.9993538,100.1381169,180.2630222,12.60033993,251,54
PS,43.01518649,157,40.26666667,3.64,95.06666667,10.34,1.150769231,0.92956591,42.46153846,77.47692308,13.16923077,6.039200504,6.55182619,2.984714129,14.14880803,3.688358876,288.5858445,78.24234414,628.9115646,1483.058166,1.901823054,1.644037283,27.19164484,6.264064436,0.008106509,0.280236686,15.83461538,2.280769231,7.137067562,3.565010982,0.019230769,0.538461538,0.638998082,-0.398533182,2.50912064,27.54346316,232.2128737,45.6600683,98.31340825,66.91141856,0.611802645,2.952016979,2.091685286,0.979573701,0.705852162,1.885842599,1,5,6040,397,14260,1551,29.45497506,72.91215415,18.28727426,9.330387786,293,111
PS,73.80581608,167,76.64375,307.375,82.28125,5.1125,1.079178886,0.966009335,77.99305556,116.1736111,11.85416667,6.545029579,5.256568895,1.762691076,14.61282609,1.179791193,179.8059667,152.4049067,670.8390023,1633.808946,1.708433369,1,13.23235028,13.23235028,0.05337505,0.492686946,10.21442006,1.369086086,5.989653276,2.171297715,0.230769231,0.699300699,0.206516392,0.989880946,8.000327669,18.14184553,245.4243555,25.5952381,121.2646584,52.92940111,0.581774453,1.141719091,1.247437539,0.9529452,1.347704768,2.737466741,0,6,12263,49021,13165,818,59.61326896,103.5396163,12.13465466,15.88993796,187,33
PS,153.5392537,841,27.26400996,156.2328767,27.32004981,115.7073474,1.442878561,0.806983853,39.04016064,25.72423025,73.29049531,5.934247879,4.853419188,5.78200857,32.7364813,3.43433077,3449.180553,1004.323923,3366.773243,18369.38488,1.345593856,1.375647155,81.52321707,10.71995267,0.129334175,0.123905142,4.644148762,3.289624601,5.20246059,5.169755919,0.35397039,0.343541944,-0.158922322,5.874679836,2.373275459,65.01289662,225.6694463,34.98972962,91.28557657,184.4863395,0.531978151,2.671400188,3.099144406,0.641463953,2.293191967,1.35391648,5,16,21893,124653,21938,92913,21.01224306,41.72872046,136.1671388,24.33663699,320,55
WS,158.9096691,646,28.38411669,224.452188,56.86223663,78,1.194216491,0.835942457,38.70833333,52.17013889,55.95659722,5.641828463,6.028368977,6.267920148,28.69569889,2.330113345,1913.541212,821.2223736,2586.922902,12372.26011,1.477303203,1.623969156,57.57563727,11.64688725,0.062850077,0.047596084,7.479133446,6.633865459,6.192539805,6.267963395,0.246127367,0.208261618,5.639541494,5.95867388,0.709505358,48.44298195,263.6389331,34.41584102,116.571109,138.445049,0.523184297,1.89842281,2.274541141,2.06714183,2.198510627,0.947245474,3,9,17513,137871,35084,48126,33.37085862,73.08075161,78.89192082,25.51748836,473,64
PS,125.8293577,208,117.4422111,205.9899497,96.61306533,180.6934673,1.234741784,0.789561298,54.72727273,76.97727273,86.05113636,6.582415043,4.568258099,7.035876505,16.29674097,1.133097388,244.4188994,215.7086426,834.3560091,2266.21396,1.538024989,1.735741701,31.64333843,7.055627394,0.171788449,0.007646171,3.448545572,10.58681319,4.543377836,7.258262763,0.412087912,0.023529412,0.284621704,2.480377222,-0.959988257,20.79653227,256.5304558,21.59728556,114.4384809,77.39793165,0.58009215,1.202783413,2.135149743,0.067289733,1.662927912,-0.079425138,3,6,23371,40794,19226,35958,44.39866704,135.4547377,92.24710919,17.29033843,380,46
PS,57.76466287,202,38.01554404,4.823834197,83.75129534,8.056994819,1.339735894,0.92042737,43.69850746,65.64477612,12.49253731,6.150100108,6.661873499,1.756289473,16.04918115,4.02972019,440.2455345,109.2496535,809.1995465,2164.498351,1.831462514,1.787995927,36.76986328,5.936511663,0.006775761,0.587631434,20.17893066,0.726726352,7.470850022,1.745968394,0.029069767,0.779069767,-0.698097015,-0.863142579,7.119123606,34.71768773,224.3969379,21.52436261,103.5597579,85.41274989,0.486580951,2.899085665,2.659559009,0.477875281,0.265365538,2.726904818,2,5,7337,739,16164,1555,25.61279568,53.55632656,19.68697698,11.97539215,328,55
WS,31.20755359,560,49.12897196,209.1214953,33.75140187,64.79439252,1.446222222,0.707635164,44.52674897,28.0473251,43.64197531,6.690893089,4.837408257,5.694400318,26.72090208,1.57296847,1269.440156,807.0347119,2243.117914,9989.689021,1.622126665,1.525296636,74.47607206,7.916698284,0.137326252,0.081750676,3.359778481,5.315957271,4.988063091,5.783907215,0.364389234,0.27607362,1.341709284,4.390170456,-0.215108923,44.78567616,241.1663547,26.1021237,124.4855547,164.7855407,0.461829952,1.651841047,3.664923451,1.121660962,1.90556404,0.800924717,4,13,26284,111346,18057,34665,37.304258,48.83904399,66.9926678,27.1125822,420,51
PS,5.032819044,180,30.49418605,8.023255814,65.74418605,49.94186047,1.428187919,0.827623895,40.17567568,54.96621622,29.18243243,5.846310945,6.062804318,5.661862254,15.15090057,1.836299461,250.0264613,136.1577817,721.1519274,1821.016858,1.048928308,1.519437057,33.72139758,5.789339871,0.01646784,0.028010569,12.17246496,8.172373647,6.817791547,6.409265707,0.100671141,0.147651007,1.581720426,1.393111129,-1.249991,24.83595646,204.4974277,22.45389582,92.46489082,79.0214749,0.432946086,1.481251557,2.545324826,1.141639167,1.005517828,0.023608181,0,5,5245,1209,11308,8590,22.78705699,54.7533977,36.88632905,16.76687281,173,54
PS,73.71376755,320,112.4346405,185.0261438,242.379085,154.9542484,1.098814229,0.897444077,83.32978723,163.4113475,108.0496454,7.117990041,7.677162761,6.886662037,20.20853997,1.664499899,564.8661847,339.3609005,1282.979592,4321.190728,1.556447353,1.706002555,30.21457363,10.9711561,0.007242077,0.011598859,11.88298434,12.85925297,7.406414798,7.192260348,0.028070175,0.073684211,1.207167977,0.711075989,-0.786072644,28.58775411,227.8290194,28.99388082,109.938497,82.37145946,0.603377533,1.537409124,1.628816724,0.982763786,0.91869981,0.225997922,0,4,34405,56313,74168,47416,68.577307,168.8193143,110.0664291,18.59476027,77,34
PS,94.5760993,178,56.48823529,288.9647059,49.26470588,283,1.034383954,0.982525786,43.09803922,42.49673203,162.4052288,6.09772094,5.982653181,6.990072039,15.06255637,3.245839479,326.6317905,100.6309131,712.7664399,1789.347446,1.287791388,1.936196081,24.70788493,7.40283708,0.01189766,0.007760256,16.47222222,20.95408951,6.99867566,7.278779484,0.069444444,0.030864198,-0.418692792,-0.81564609,-0.687615272,26.86092351,179.4014342,27.10679518,71.20805152,64.22144402,0.719020808,2.911361181,1.794377991,-0.252637418,0.30123692,-0.097762103,1,5,9603,48955,8375,48110,24.03410279,35.95218133,139.561161,9.22624224,264,83
PS,148.0126262,216,61.88888889,298.5072464,31.12560386,111.1497585,1.062355658,0.957309928,50.07651715,25.90765172,52.73614776,6.247979777,5.356024066,6.011100043,16.62108602,1.464592957,294.8054712,201.2883306,867.8979592,2404.23444,1.318272473,1.275356355,15.40004795,14.73581491,0.036594633,0.039465747,10.27624617,6.337468672,6.374473486,6.256455052,0.174603175,0.189473684,0.04837435,-0.999463372,-1.351033521,21.05391702,260.8552894,16.18784993,120.5360502,60.27172573,0.668716648,1.36615279,1.27385086,0.4503832,0.390063312,-0.157864569,1,5,12811,61585,6443,23008,29.90067652,26.83414206,80.13926156,15.41109982,121,49
WS,174.2722257,193,34.23243243,552.0864865,39.78378378,112.6216216,1.18974359,0.864184066,40.71428571,32.19756839,79.32826748,5.957408204,5.764475695,6.317974754,15.71303539,1.860211692,280.7115795,150.9030293,775.6575964,2031.322544,1.718620532,1.714434481,27.93914374,7.315766739,0.017610151,0.014734323,11.51498854,10.58353663,6.684043674,6.767403968,0.107784431,0.107784431,-0.623780949,-0.562724523,-1.032912478,23.73658803,183.4910151,27.56691508,84.63776752,70.50982096,0.57682805,1.675995688,1.935592117,0.363580979,0.578015211,0.2418568,1,8,6333,101952,7360,20835,21.18911059,33.35212229,84.74940847,14.16267846,272,173
PS,11.23607616,166,115.2955975,6.088050314,147.8301887,218.9559748,1.248502994,0.914807393,75.60777385,95.96819788,98.86572438,6.669463065,5.620220129,6.866219119,14.56708944,1.58630561,206.5430885,130.2038442,666.6462585,1618.515945,1.335608327,1.02881321,23.62655075,7.408912709,0.056831354,0.011249259,5.391868944,13.11734592,5.757471002,7.050975796,0.225352113,0.070921986,-0.164332135,-0.758552374,0.42972766,19.67127518,279.2830554,29.10213464,136.2274013,62.07092693,0.521062087,1.20981523,1.751496294,0.545938903,0.616588191,0.831494788,1,4,18332,810,23505,34814,65.97527205,142.7511891,114.9912956,16.25973511,13,60
WS,140.5606434,221,406.2748815,345.6540284,331.3838863,311.2227488,1.029612756,0.97258064,143.4587629,219.2783505,190.0154639,7.34427561,5.799516687,6.923888607,16.78090784,1.588713064,315.9860913,198.8943746,884.6689342,2474.257975,1.457950827,1.619710645,14.85589354,14.85589354,0.086855253,0.014993833,5.731194367,10.00237811,5.582922211,6.908292442,0.287179487,0.092307692,-0.557581127,-0.87640901,-1.165803747,22.68736116,303.912143,27.9633101,116.4790027,59.42357415,0.65727686,1.529662171,1.221327812,-0.392769762,0.494427211,0.064509392,1,2,85724,72723,69922,65668,177.3846873,314.1019539,217.4743928,14.83161549,441,26
WS,102.4284059,273,59.69731801,192.1762452,23.38697318,9.199233716,1.063985375,0.942725183,56.4884696,21.42348008,10.37106918,6.562123888,4.194196137,3.565881147,18.66355961,2.134933332,503.9349393,236.0424711,1094.306122,3403.941258,1.749929844,1.410447464,27.38071195,10.47010229,0.177341155,0.218662688,3.497387955,3.395694083,4.514525772,4.170839514,0.422131148,0.467213115,-0.807004905,-0.087639651,0.227041888,29.97797741,277.531498,20.73056284,111.3310174,75.70162848,0.618271357,2.030976721,1.590751516,0.10454627,1.057493341,1.197452396,0,11,15581,49898,6104,2401,34.12177247,30.30672799,12.75433062,14.7603747,395,40
PS,89.74747789,190,51.35714286,255.9230769,16.22527473,177.7417582,1.033200531,0.979817498,45.76452599,18.01529052,129.2874618,6.196215571,4.193029503,5.766323778,15.58511167,3.229032552,360.8816868,111.7615512,763.0793651,1982.112853,1.753948598,1.636841459,26.25512069,7.515524522,0.131449524,0.067160614,5.761260416,5.13690789,5.021087798,5.784833865,0.376623377,0.25974026,0.456506315,0.948216525,-0.405373686,28.67992504,208.0665306,12.32829921,86.28003064,67.54129043,0.802843898,3.461604259,1.839725191,0.406988817,1.246148404,0.832645153,1,7,9347,46397,2953,32349,27.58182489,20.43480167,184.0348877,8.285154192,258,85
WS,17.90936931,339,53.56790123,167.5123457,49.0462963,100.095679,1.068047337,0.941137027,45.02657807,36.42857143,72.80730897,6.492079114,6.308238226,6.74472275,20.79441608,1.314697743,546.9555385,416.0313969,1358.44898,4708.025551,1.714020832,1.365616186,21.48526018,16.48976299,0.01880606,0.015441862,9.879845903,13.28604071,6.839266292,7.157829216,0.111842105,0.100671141,-0.437727076,-0.586955306,-0.71971561,25.61433435,203.44189,23.56986527,81.78763795,75.95004633,0.673711998,1.301538711,1.295652741,0.255314641,0.561760349,0.292128467,3,7,17356,53951,15891,32431,27.27384596,41.21437128,72.80466073,19.68004035,273,142
